Nome Município;Cod Município Completo
Caicara do Norte;2401859
Galinhos;2404101
Guamare;2404507
Macau;2407203
Sao Bento do Norte;2411601
Afonso Bezerra;2400307
Angicos;2400802
Caicara do Rio do Vento;2401909
Fernando Pedroza;2403756
Jardim de Angicos;2405504
Lajes;2406700
Pedra Preta;2409605
Pedro Avelino;2409704
Bodo;2401651
Cerro Cora;2402709
Florania;2403806
Lagoa Nova;2406502
Santana do Matos;2411403
Sao Vicente;2413003
Tenente Laurentino Cruz;2414159
Caico;2402006
Ipueira;2404804
Jardim de Piranhas;2405603
Sao Fernando;2411809
Sao Joao do Sabugi;2412104
Serra Negra do Norte;2413409
Timbauba dos Batistas;2414308
Acari;2400109
Carnauba dos Dantas;2402402
Cruzeta;2403004
Currais Novos;2403103
Equador;2403400
Jardim do Serido;2405702
Ouro Branco;2408508
Parelhas;2408904
Santana do Serido;2411429
Sao Jose do Serido;2412401
Bento Fernandes;2401602
Jandaira;2405108
Joao Camara;2405801
Parazinho;2408805
Poco Branco;2410108
Barcelona;2401503
Campo Redondo;2402105
Coronel Ezequiel;2402808
Jacana;2405009
Japi;2405405
Lagoa de Velhos;2406403
Lajes Pintadas;2406809
Monte das Gameleiras;2407906
Ruy Barbosa;2411106
Santa Cruz;2411205
Sao Bento do Trairi;2411700
Sao Jose do Campestre;2412302
Sao Tome;2412906
Serra de Sao Bento;2413300
Sitio Novo;2413706
Tangara;2414001
Bom Jesus;2401701
Brejinho;2401800
Ielmo Marinho;2404606
Januario Cicco;2405306
Jundia;2406155
"Lagoa d'Anta";2406205
Lagoa de Pedras;2406304
Lagoa Salgada;2406601
Monte Alegre;2407807
Nova Cruz;2408300
Passa e Fica;2409100
Passagem;2409209
Santa Maria;2409332
Serra Caiada;2410306
Riachuelo;2410900
Santo Antonio;2411502
Sao Paulo do Potengi;2412609
Sao Pedro;2412708
Senador Eloi de Souza;2413102
Serrinha;2413508
Varzea;2414704
Vera Cruz;2414803
Maxaranguape;2407500
Rio do Fogo;2408953
Pedra Grande;2409506
Pureza;2410405
Sao Miguel do Gostoso;2412559
Taipu;2413904
Touros;2414407
Ceara-Mirim;2402600
Macaiba;2407104
Nisia Floresta;2408201
Sao Goncalo do Amarante;2412005
Sao Jose de Mipibu;2412203
Parnamirim;2403251
Extremoz;2403608
Natal;2408102
Ares;2401206
Baia Formosa;2401404
Canguaretama;2402204
Espirito Santo;2403509
Goianinha;2404200
Montanhas;2407708
Pedro Velho;2409803
Senador Georgino Avelino;2413201
Tibau do Sul;2414209
Vila Flor;2415008
Belem do Brejo do Cruz;2502003
Bom Sucesso;2502300
Brejo do Cruz;2502805
Brejo dos Santos;2502904
Catole do Rocha;2504306
Jerico;2507408
Lagoa;2508109
Mato Grosso;2509370
Riacho dos Cavalos;2512804
Sao Bento;2513901
Sao Jose do Brejo do Cruz;2514651
Sao Joao do Rio do Peixe;2500700
Bernardino Batista;2502052
Bom Jesus;2502201
Bonito de Santa Fe;2502409
Cachoeira dos Indios;2503308
Cajazeiras;2503704
Carrapateira;2504108
Monte Horebe;2509602
Poco Dantas;2512036
Poco de Jose de Moura;2512077
Santa Helena;2513307
Joca Claudino;2513653
Sao Jose de Piranhas;2514503
Triunfo;2516805
Uirauna;2516904
Aparecida;2500775
Cajazeirinhas;2503753
Condado;2504504
Vista Serrana;2505501
Lastro;2508406
Malta;2508802
Marizopolis;2509156
Nazarezinho;2510006
Paulista;2510907
Pombal;2512101
Santa Cruz;2513208
Sao Bentinho;2513927
Sao Domingos;2513968
Sao Francisco;2513984
Sao Jose da Lagoa Tapada;2514206
Sousa;2516201
Vieiropolis;2517209
Areia de Baraunas;2501153
Cacimba de Areia;2503407
"Mae d'Agua";2508703
Passagem;2510709
Patos;2510808
Quixaba;2512606
Santa Teresinha;2513802
Sao Jose de Espinharas;2514404
Sao Jose do Bonfim;2514602
Aguiar;2500205
Igaracy;2502607
Catingueira;2504207
Coremas;2504801
Emas;2505907
Nova Olinda;2510204
"Olho d'Agua";2510402
Pianco;2511301
Santana dos Garrotes;2513604
Boa Ventura;2502102
Conceicao;2504405
Curral Velho;2505303
Diamante;2505600
Ibiara;2506608
Itaporanga;2507002
Pedra Branca;2511004
Santa Ines;2513356
Santana de Mangueira;2513505
Sao Jose de Caiana;2514305
Serra Grande;2515708
Agua Branca;2500106
Cacimbas;2503555
Desterro;2505402
Imaculada;2506707
Juru;2508000
Manaira;2509008
Matureia;2509396
Princesa Isabel;2512309
Sao Jose de Princesa;2514552
Tavares;2516607
Teixeira;2516706
Junco do Serido;2507804
Salgadinho;2513000
Santa Luzia;2513406
Sao Jose do Sabugi;2514701
Sao Mamede;2514909
Varzea;2517100
Barauna;2501534
Cubati;2505006
Frei Martinho;2506202
Juazeirinho;2507705
Nova Palmeira;2510303
Pedra Lavrada;2511103
Picui;2511400
Sao Vicente do Serido;2515401
Tenorio;2516755
Amparo;2500734
Assuncao;2501351
Camalau;2503902
Congo;2504702
Coxixola;2504850
Livramento;2508505
Monteiro;2509701
Ouro Velho;2510600
Parari;2510659
Prata;2512200
Sao Joao do Tigre;2514107
Sao Jose dos Cordeiros;2514800
Sao Sebastiao do Umbuzeiro;2515203
Serra Branca;2515500
Sume;2516300
Taperoa;2516508
Zabele;2517407
Alcantil;2500536
Barra de Santana;2501575
Barra de Sao Miguel;2501708
Boqueirao;2502508
Cabaceiras;2503100
Caraubas;2504074
Caturite;2504355
Gurjao;2506509
Riacho de Santo Antonio;2512788
Santo Andre;2513851
Sao Domingos do Cariri;2513943
Sao Joao do Cariri;2514008
Algodao de Jandaira;2500577
Arara;2500908
Barra de Santa Rosa;2501609
Cuite;2505105
Damiao;2505352
Nova Floresta;2510105
Olivedos;2510501
Pocinhos;2512002
Remigio;2512705
Soledade;2516102
Sossego;2516151
Araruna;2501005
Cacimba de Dentro;2503506
Casserengue;2504157
Dona Ines;2505709
Riachao;2512747
Solanea;2516003
Tacima;2516409
Areial;2501203
Esperanca;2506004
Montadas;2509503
Sao Sebastiao de Lagoa de Roca;2515104
Alagoa Grande;2500304
Alagoa Nova;2500403
Areia;2501104
Bananeiras;2501500
Borborema;2502706
Matinhas;2509339
Piloes;2511608
Serraria;2515906
Alagoinha;2500502
Aracagi;2500809
Belem;2501906
Caicara;2503605
Cuitegi;2505204
Duas Estradas;2505808
Guarabira;2506301
Lagoa de Dentro;2508208
Logradouro;2508554
Mulungu;2509800
Piloezinhos;2511707
Pirpirituba;2511806
Serra da Raiz;2515609
Sertaozinho;2515930
Boa Vista;2502151
Campina Grande;2504009
Fagundes;2506103
Lagoa Seca;2508307
Massaranduba;2509206
Puxinana;2512408
Queimadas;2512507
Serra Redonda;2515807
Caldas Brandao;2503803
Gurinhem;2506400
Inga;2506806
Itabaiana;2506905
Itatuba;2507200
Juarez Tavora;2507606
Mogeiro;2509404
Riachao do Bacamarte;2512754
Salgado de Sao Felix;2513109
Aroeiras;2501302
Gado Bravo;2506251
Natuba;2509909
Santa Cecilia;2513158
Umbuzeiro;2517001
Baia da Traicao;2501401
Capim;2504033
Cuite de Mamanguape;2505238
Curral de Cima;2505279
Itapororoca;2507101
Jacarau;2507309
Mamanguape;2508901
Marcacao;2509057
Mataraca;2509305
Pedro Regis;2512721
Rio Tinto;2512903
Cruz do Espirito Santo;2504900
Juripiranga;2507903
Mari;2509107
Pilar;2511509
Riachao do Poco;2512762
Sao Jose dos Ramos;2514453
Sao Miguel de Taipu;2515005
Sape;2515302
Sobrado;2515971
Bayeux;2501807
Cabedelo;2503209
Conde;2504603
Joao Pessoa;2507507
Lucena;2508604
Santa Rita;2513703
Alhandra;2500601
Caapora;2503001
Pedras de Fogo;2511202
Pitimbu;2511905
Araripina;2601102
Bodoco;2602001
Exu;2605301
Granito;2606309
Ipubi;2607307
Ouricuri;2609907
Santa Cruz;2612455
Santa Filomena;2612554
Moreilandia;2614303
Trindade;2615607
Cedro;2604304
Mirandiba;2609303
Parnamirim;2610400
Salgueiro;2612208
Sao Jose do Belmonte;2613503
Serrita;2614006
Verdejante;2616100
Afogados da Ingazeira;2600104
Brejinho;2602506
Calumbi;2603405
Carnaiba;2603900
Flores;2605608
Iguaracy;2606903
Ingazeira;2607109
Itapetim;2607703
Quixaba;2611533
Santa Cruz da Baixa Verde;2612471
Santa Terezinha;2612802
Sao Jose do Egito;2613602
Serra Talhada;2613909
Solidao;2614402
Tabira;2614600
Triunfo;2615706
Tuparetama;2615904
Arcoverde;2601201
Betania;2601805
Custodia;2605103
Ibimirim;2606606
Inaja;2607000
Manari;2609154
Sertania;2614105
Afranio;2600203
Cabrobo;2603009
Dormentes;2605152
Lagoa Grande;2608750
Oroco;2609808
Petrolina;2611101
Santa Maria da Boa Vista;2612604
Terra Nova;2615201
Belem do Sao Francisco;2601607
Carnaubeira da Penha;2603926
Floresta;2605707
Itacuruba;2607406
Jatoba;2608057
Petrolandia;2611002
Tacaratu;2614808
Aguas Belas;2600500
Buique;2602803
Itaiba;2607505
Pedra;2610806
Tupanatinga;2615805
Venturosa;2616001
Alagoinha;2600609
Belo Jardim;2601706
Bezerros;2601904
Brejo da Madre de Deus;2602605
Cachoeirinha;2603108
Capoeiras;2603801
Caruaru;2604106
Gravata;2606408
Jatauba;2608008
Pesqueira;2610905
Pocao;2611200
Riacho das Almas;2611705
Sanharo;2612406
Sao Bento do Una;2613008
Sao Caitano;2613107
Tacaimbo;2614709
Casinhas;2604155
Frei Miguelinho;2605806
Santa Cruz do Capibaribe;2612505
Santa Maria do Cambuca;2612703
Surubim;2614501
Taquaritinga do Norte;2615003
Toritama;2615409
Vertente do Lerio;2616183
Vertentes;2616209
Bom Jardim;2602209
Cumaru;2604908
Feira Nova;2605400
Joao Alfredo;2608107
Limoeiro;2608909
Machados;2609105
Orobo;2609709
Passira;2610509
Salgadinho;2612109
Sao Vicente Ferrer;2613800
Angelim;2601003
Bom Conselho;2602100
Brejao;2602407
Caetes;2603207
Calcado;2603306
Canhotinho;2603702
Correntes;2604700
Garanhuns;2606002
Iati;2606507
Jucati;2608255
Jupi;2608305
Jurema;2608404
Lagoa do Ouro;2608602
Lajedo;2608800
Palmeirina;2610103
Paranatama;2610301
Saloa;2612307
Sao Joao;2613206
Terezinha;2615102
Agrestina;2600302
Altinho;2600807
Barra de Guabiraba;2601300
Bonito;2602308
Camocim de Sao Felix;2603504
Cupira;2605004
Ibirajuba;2606705
Lagoa dos Gatos;2608701
Panelas;2610202
Saire;2612000
Sao Joaquim do Monte;2613305
Alianca;2600708
Buenos Aires;2602704
Camutanga;2603603
Carpina;2604007
Condado;2604601
Ferreiros;2605509
Goiana;2606200
Itambe;2607653
Itaquitinga;2607802
Lagoa do Carro;2608453
Lagoa de Itaenga;2608503
Macaparana;2609006
Nazare da Mata;2609501
Paudalho;2610608
Timbauba;2615300
Tracunhaem;2615508
Vicencia;2616308
Cha de Alegria;2604403
Cha Grande;2604502
Gloria do Goita;2606101
Pombos;2611309
Vitoria de Santo Antao;2616407
Agua Preta;2600401
Amaraji;2600906
Barreiros;2601409
Belem de Maria;2601508
Catende;2604205
Cortes;2604809
Escada;2605202
Gameleira;2605905
Jaqueira;2607950
Joaquim Nabuco;2608206
Maraial;2609204
Palmares;2610004
Primavera;2611408
Quipapa;2611507
Ribeirao;2611804
Rio Formoso;2611903
Sao Benedito do Sul;2612901
Sao Jose da Coroa Grande;2613404
Sirinhaem;2614204
Tamandare;2614857
Xexeu;2616506
Aracoiaba;2601052
Igarassu;2606804
Ilha de Itamaraca;2607604
Itapissuma;2607752
Abreu e Lima;2600054
Camaragibe;2603454
Jaboatao dos Guararapes;2607901
Moreno;2609402
Olinda;2609600
Paulista;2610707
Recife;2611606
Sao Lourenco da Mata;2613701
Cabo de Santo Agostinho;2602902
Ipojuca;2607208
Fernando de Noronha;2605459
Agua Branca;2700102
Canapi;2701605
Inhapi;2703304
Mata Grande;2705002
Pariconha;2706422
Delmiro Gouveia;2702405
"Olho d'Agua do Casado";2705804
Piranhas;2707107
Carneiros;2701803
Dois Riachos;2702504
Maravilha;2704609
Ouro Branco;2706109
Palestina;2706208
Pao de Acucar;2706406
Poco das Trincheiras;2707206
Santana do Ipanema;2708006
Sao Jose da Tapera;2708402
Senador Rui Palmeira;2708956
Batalha;2700706
Belo Monte;2700904
Jacare dos Homens;2703403
Jaramataia;2703700
Major Isidoro;2704401
Monteiropolis;2705408
"Olho d'Agua das Flores";2705705
Olivenca;2706000
Belem;2700805
Cacimbinhas;2701209
Estrela de Alagoas;2702553
Igaci;2703106
Maribondo;2704807
Mar Vermelho;2704906
Minador do Negrao;2705309
Palmeira dos Indios;2706307
Paulo Jacinto;2706604
Quebrangulo;2707602
"Tanque d'Arca";2709004
Arapiraca;2700300
Campo Grande;2701506
Coite do Noia;2702009
Craibas;2702355
Feira Grande;2702603
Girau do Ponciano;2702900
Lagoa da Canoa;2704104
Limoeiro de Anadia;2704203
Sao Sebastiao;2708808
Taquarana;2709103
"Olho d'Agua Grande";2705903
Sao Bras;2708204
Traipu;2709202
Cha Preta;2701902
Ibateguara;2703007
Pindoba;2707008
Santana do Mundau;2708105
Sao Jose da Laje;2708303
Uniao dos Palmares;2709301
Vicosa;2709400
Atalaia;2700409
Branquinha;2701100
Cajueiro;2701308
Campestre;2701357
Capela;2701704
Colonia Leopoldina;2702108
Flexeiras;2702801
Jacuipe;2703502
Joaquim Gomes;2703809
Jundia;2703908
Matriz de Camaragibe;2705101
Messias;2705200
Murici;2705507
Novo Lino;2705606
Porto Calvo;2707305
Sao Luis do Quitunde;2708501
Japaratinga;2703601
Maragogi;2704500
Passo de Camaragibe;2706505
Porto de Pedras;2707404
Sao Miguel dos Milagres;2708709
Barra de Santo Antonio;2700508
Barra de Sao Miguel;2700607
Coqueiro Seco;2702207
Maceio;2704302
Marechal Deodoro;2704708
Paripueira;2706448
Pilar;2706901
Rio Largo;2707701
Santa Luzia do Norte;2707909
Satuba;2708907
Anadia;2700201
Boca da Mata;2701001
Campo Alegre;2701407
Coruripe;2702306
Jequia da Praia;2703759
Junqueiro;2704005
Roteiro;2707800
Sao Miguel dos Campos;2708600
Teotonio Vilela;2709152
Feliz Deserto;2702702
Igreja Nova;2703205
Penedo;2706703
Piacabucu;2706802
Porto Real do Colegio;2707503
Caninde de Sao Francisco;2801207
Feira Nova;2802205
Gararu;2802403
Gracho Cardoso;2802601
Itabi;2803104
Monte Alegre de Sergipe;2804201
Nossa Senhora da Gloria;2804508
Poco Redondo;2805406
Porto da Folha;2805604
Carira;2801405
Frei Paulo;2802304
Nossa Senhora Aparecida;2804458
Pedra Mole;2805000
Pinhao;2805208
Ribeiropolis;2806008
Aquidaba;2800209
Cumbe;2801900
Malhada dos Bois;2803807
Muribeca;2804300
Nossa Senhora das Dores;2804607
Sao Miguel do Aleixo;2807006
Areia Branca;2800506
Campo do Brito;2801009
Itabaiana;2802908
Macambira;2803708
Malhador;2803906
Moita Bonita;2804102
Sao Domingos;2806800
Poco Verde;2805505
Simao Dias;2807105
Tobias Barreto;2807402
Lagarto;2803500
Riachao do Dantas;2805802
Amparo de Sao Francisco;2800100
Brejo Grande;2800704
Canhoba;2801108
Cedro de Sao Joao;2801603
Ilha das Flores;2802700
Neopolis;2804409
Nossa Senhora de Lourdes;2804706
Propria;2805703
Santana do Sao Francisco;2806404
Telha;2807303
Capela;2801306
Divina Pastora;2802007
Santa Rosa de Lima;2806503
Siriri;2807204
Japaratuba;2803302
Japoata;2803401
Pacatuba;2804904
Pirambu;2805307
Sao Francisco;2806909
Carmopolis;2801504
General Maynard;2802502
Laranjeiras;2803609
Maruim;2804003
Riachuelo;2805901
Rosario do Catete;2806107
Santo Amaro das Brotas;2806602
Aracaju;2800308
Barra dos Coqueiros;2800605
Nossa Senhora do Socorro;2804805
Sao Cristovao;2806701
Araua;2800407
Boquim;2800670
Cristinapolis;2801702
Itabaianinha;2803005
Pedrinhas;2805109
Salgado;2806206
Tomar do Geru;2807501
Umbauba;2807600
Estancia;2802106
Indiaroba;2802809
"Itaporanga d'Ajuda";2803203
Santa Luzia do Itanhy;2806305
Baianopolis;2902500
Barreiras;2903201
Catolandia;2907400
Formosa do Rio Preto;2911105
Luis Eduardo Magalhaes;2919553
Riachao das Neves;2926202
Sao Desiderio;2928901
Angical;2901403
Brejolandia;2904407
Cotegipe;2909406
Cristopolis;2909703
Mansidao;2920452
Santa Rita de Cassia;2928406
Tabocas do Brejo Velho;2930907
Wanderley;2933455
Canapolis;2906105
Cocos;2908101
Coribe;2909109
Correntina;2909307
Jaborandi;2917359
Santa Maria da Vitoria;2928109
Santana;2928208
Sao Felix do Coribe;2929057
Serra Dourada;2930303
Campo Alegre de Lourdes;2905909
Casa Nova;2907202
Curaca;2909901
Juazeiro;2918407
Pilao Arcado;2924405
Remanso;2926004
Sento Se;2930204
Sobradinho;2930774
Abare;2900207
Chorrocho;2907707
Gloria;2911402
Macurure;2919900
Paulo Afonso;2924009
Rodelas;2927101
Barra;2902708
Buritirama;2904753
Ibotirama;2913200
Itaguacu da Bahia;2915353
Morpara;2921609
Muquem de Sao Francisco;2922250
Xique-Xique;2933604
Bom Jesus da Lapa;2903904
Carinhanha;2907103
Feira da Mata;2910776
Paratinga;2923704
Serra do Ramalho;2930154
Sitio do Mato;2930758
Andorinha;2901353
Antonio Goncalves;2901809
Campo Formoso;2906006
Filadelfia;2910859
Itiuba;2917003
Jaguarari;2917706
Pindobacu;2924603
Senhor do Bonfim;2930105
Umburanas;2932457
America Dourada;2901155
Barra do Mendes;2903003
Barro Alto;2903235
Cafarnaum;2905305
Canarana;2906204
Central;2907608
Gentio do Ouro;2911303
Ibipeba;2912400
Ibitita;2913101
Iraquara;2914406
Irece;2914604
Joao Dourado;2918357
Jussara;2918506
Lapao;2919157
Mulungu do Morro;2922052
Presidente Dutra;2925600
Sao Gabriel;2929255
Souto Soares;2930808
Uibai;2932408
Caem;2905107
Caldeirao Grande;2905503
Capim Grosso;2906873
Jacobina;2917508
Miguel Calmon;2921203
Mirangaba;2921401
Morro do Chapeu;2921708
Ourolandia;2923357
Piritiba;2924801
Ponto Novo;2925253
Quixabeira;2925931
Sao Jose do Jacuipe;2929370
Saude;2929800
Serrolandia;2930600
Varzea do Poco;2933109
Varzea Nova;2933158
Baixa Grande;2902609
Boa Vista do Tupim;2903805
Iacu;2911907
Ibiquera;2912608
Itaberaba;2914703
Lajedinho;2919009
Macajuba;2919603
Mairi;2920106
Mundo Novo;2922102
Ruy Barbosa;2927200
Tapiramuta;2931301
Varzea da Roca;2933059
Agua Fria;2900405
Anguera;2901502
Antonio Cardoso;2901700
Conceicao da Feira;2908200
Conceicao do Jacuipe;2908507
Coracao de Maria;2908903
Elisio Medrado;2910305
Feira de Santana;2910800
Ipecaeta;2913804
Ipira;2914000
Irara;2914505
Itatim;2916856
Ouricangas;2923308
Pedrao;2924108
Pintadas;2924652
Rafael Jambeiro;2925956
Santa Barbara;2927507
Santanopolis;2928307
Santa Teresinha;2928505
Santo Estevao;2928802
Sao Goncalo dos Campos;2929305
Serra Preta;2930402
Tanquinho;2931103
Teodoro Sampaio;2931400
Coronel Joao Sa;2909208
Jeremoabo;2918100
Pedro Alexandre;2924207
Santa Brigida;2927606
Sitio do Quinto;2930766
Cansancao;2906808
Canudos;2906824
Euclides da Cunha;2910701
Monte Santo;2921500
Nordestina;2922656
Queimadas;2925808
Quijingue;2925907
Tucano;2931905
Uaua;2932002
Adustina;2900355
Antas;2901601
Banzae;2902658
Cicero Dantas;2907806
Cipo;2907905
Fatima;2910750
Heliopolis;2911857
Itapicuru;2916500
Nova Soure;2922904
Novo Triunfo;2923050
Olindina;2923100
Paripiranga;2923803
Ribeira do Amparo;2926509
Ribeira do Pombal;2926608
Araci;2902104
Barrocas;2903276
Biritinga;2903607
Candeal;2906402
Capela do Alto Alegre;2906857
Conceicao do Coite;2908408
Gaviao;2911253
Ichu;2913309
Lamarao;2919108
Nova Fatima;2922730
Pe de Serra;2924058
Retirolandia;2926103
Riachao do Jacuipe;2926301
Santaluz;2928000
Sao Domingos;2928950
Serrinha;2930501
Teofilandia;2931509
Valente;2933000
Acajutiba;2900306
Alagoinhas;2900702
Apora;2901908
Aracas;2902054
Aramari;2902203
Crisopolis;2909604
Inhambupe;2913705
Rio Real;2927002
Satiro Dias;2929701
Cardeal da Silva;2907004
Conde;2908606
Entre Rios;2910503
Esplanada;2910602
Jandaira;2917904
Amelia Rodrigues;2901106
Catu;2907509
Itanagra;2915908
Mata de Sao Joao;2921005
Pojuca;2925204
Sao Sebastiao do Passe;2929503
Terra Nova;2931707
Aratuipe;2902302
Cabaceiras do Paraguacu;2904852
Cachoeira;2904902
Castro Alves;2907301
Conceicao do Almeida;2908309
Cruz das Almas;2909802
Dom Macedo Costa;2910206
Governador Mangabeira;2911600
Jaguaripe;2917805
Maragogipe;2920601
Muniz Ferreira;2922201
Muritiba;2922300
Nazare;2922508
Salinas da Margarida;2927309
Santo Amaro;2928604
Santo Antonio de Jesus;2928703
Sao Felix;2929008
Sao Felipe;2929107
Sapeacu;2929602
Saubara;2929750
Varzedo;2933174
Camacari;2905701
Candeias;2906501
"Dias d'Avila";2910057
Itaparica;2916104
Lauro de Freitas;2919207
Madre de Deus;2919926
Salvador;2927408
Sao Francisco do Conde;2929206
Simoes Filho;2930709
Vera Cruz;2933208
Boquira;2904100
Botupora;2904209
Brotas de Macaubas;2904506
Caturama;2907558
Ibipitanga;2912509
Ibitiara;2913002
Ipupiara;2914109
Macaubas;2919801
Novo Horizonte;2923035
Oliveira dos Brejinhos;2923209
Tanque Novo;2931053
Abaira;2900108
Andarai;2901304
Barra da Estiva;2902807
Boninal;2904001
Bonito;2904050
Contendas do Sincora;2908804
Ibicoara;2912202
Itaete;2915007
Jussiape;2918605
Lencois;2919306
Mucuge;2921906
Nova Redencao;2922854
Palmeiras;2923506
Piata;2924306
Rio de Contas;2926707
Seabra;2929909
Utinga;2932804
Wagner;2933406
Aiquara;2900603
Amargosa;2901007
Apuarema;2901957
Brejoes;2904308
Cravolandia;2909505
Irajuba;2914208
Iramaia;2914307
Itagi;2915106
Itaquara;2916708
Itirucu;2916906
Jaguaquara;2917607
Jequie;2918001
Jiquirica;2918209
Jitauna;2918308
Lafaiete Coutinho;2918704
Laje;2918803
Lajedo do Tabocal;2919058
Maracas;2920502
Marcionilio Souza;2920809
Milagres;2921302
Mutuipe;2922409
Nova Itarana;2922805
Planaltino;2924900
Santa Ines;2927903
Sao Miguel das Matas;2929404
Ubaira;2932101
Erico Cardoso;2900504
Dom Basilio;2910107
Livramento de Nossa Senhora;2919504
Paramirim;2923605
Rio do Pires;2926905
Cacule;2905008
Caetite;2905206
Candiba;2906600
Guanambi;2911709
Ibiassuce;2912004
Igapora;2913408
Iuiu;2917334
Jacaraci;2917409
Lagoa Real;2918753
Licinio de Almeida;2919405
Malhada;2920205
Matina;2921054
Mortugaba;2921807
Palmas de Monte Alto;2923407
Pindai;2924504
Riacho de Santana;2926400
Sebastiao Laranjeiras;2930006
Urandi;2932606
Aracatu;2902005
Brumado;2904605
Caraibas;2906899
Condeuba;2908705
Cordeiros;2909000
Guajeru;2911659
Ituacu;2917201
Maetinga;2919959
Malhada de Pedras;2920304
Piripa;2924702
Presidente Janio Quadros;2925709
Rio do Antonio;2926806
Tanhacu;2931004
Tremedal;2931806
Anage;2901205
Barra do Choca;2902906
Belo Campo;2903508
Boa Nova;2903706
Bom Jesus da Serra;2903953
Caatiba;2904803
Caetanos;2905156
Candido Sales;2906709
Dario Meira;2910008
Ibicui;2912301
Iguai;2913507
Manoel Vitorino;2920403
Mirante;2921450
Nova Canaa;2922706
Planalto;2925006
Pocoes;2925105
Vitoria da Conquista;2933307
Encruzilhada;2910404
Itambe;2915809
